Id	Location	Treatment	Age	LocateTreatAge	DRNType	Treatments	HeadCS	Symm1	Symm2	Symm3	Symm4	Symm5	Symm6	Symm7	Symm8	Symm9	Symm10	Symm11	Symm12	Symm13	Symm14	Symm15	Symm16	Symm17	Symm18	Symm19	Symm20	Symm21	Symm22	Symm23	Symm24	Symm25	Symm26	Symm27	Symm28	Symm29	Symm30	Symm31	Symm32	Symm33	Symm34	Symm35	Symm36	Symm37	Symm38	Symm39	Symm40	Symm41	Symm42	Symm43	Symm44	Symm45	Symm46	Symm47	Symm48	Symm49	Symm50	Symm51	Symm52	Symm53	Symm54	Symm55	Symm56	Symm57	Symm58	Symm59	Symm60	Symm61	Symm62	Symm63	Symm64	Symm65	Symm66
HC-d5-01	Hakodate	Control	5day	HCd5	S5	S5	11.45441083	0	0.200132684	0.060556767	0.178206881	0.092177819	0.142075298	0.13688971	0.05620892	0.159518748	-0.119536399	0.103614629	-0.166469867	-0.103614629	-0.166469867	-0.159518748	-0.119536399	-0.13688971	0.05620892	-0.092177819	0.142075298	-0.060556767	0.178206881	0.094822641	0.106230542	-0.094822641	0.106230542	0.142803484	0.039299808	0.147801774	0.024252554	0.153649165	0.009496953	0.159978155	-0.005203524	0.167132229	-0.019577409	0.171260262	-0.035298186	0.174196453	-0.051708213	0.174656428	-0.068750425	0.173215732	-0.086070678	0.168867656	-0.103222597	-0.142803484	0.039299808	-0.147801774	0.024252554	-0.153649165	0.009496953	-0.159978155	-0.005203524	-0.167132229	-0.019577409	-0.171260262	-0.035298186	-0.174196453	-0.051708213	-0.174656428	-0.068750425	-0.173215732	-0.086070678	-0.168867656	-0.103222597
HC-d5-02	Hakodate	Control	5day	HCd5	S5	S5	11.0720356	0	0.196571281	0.063520052	0.179341112	0.095179183	0.140176823	0.143211131	0.055918962	0.155944755	-0.115558382	0.10963714	-0.163204744	-0.10963714	-0.163204744	-0.155944755	-0.115558382	-0.143211131	0.055918962	-0.095179183	0.140176823	-0.063520052	0.179341112	0.099736335	0.112029391	-0.099736335	0.112029391	0.146807369	0.038022786	0.15058458	0.022253156	0.154118176	0.007016077	0.1592468	-0.007624189	0.165551757	-0.022126197	0.169922641	-0.037284201	0.172866485	-0.05283137	0.173411094	-0.068836053	0.171453435	-0.084926426	0.165693236	-0.100652385	-0.146807369	0.038022786	-0.15058458	0.022253156	-0.154118176	0.007016077	-0.1592468	-0.007624189	-0.165551757	-0.022126197	-0.169922641	-0.037284201	-0.172866485	-0.05283137	-0.173411094	-0.068836053	-0.171453435	-0.084926426	-0.165693236	-0.100652385
HC-d5-03	Hakodate	Control	5day	HCd5	S5	S5	10.87651385	0	0.20770388	0.062555978	0.186514914	0.095702043	0.142480539	0.14073743	0.056895315	0.15359774	-0.121518118	0.108505978	-0.154603342	-0.108505978	-0.154603342	-0.15359774	-0.121518118	-0.14073743	0.056895315	-0.095702043	0.142480539	-0.062555978	0.186514914	0.100347042	0.114984577	-0.100347042	0.114984577	0.145115859	0.03880288	0.150380661	0.023017925	0.154738566	0.007323895	0.15976894	-0.008212276	0.164875245	-0.023857842	0.168348262	-0.039917375	0.169209698	-0.056492805	0.168242459	-0.073266585	0.165410314	-0.089989887	0.159645231	-0.106013753	-0.145115859	0.03880288	-0.150380661	0.023017925	-0.154738566	0.007323895	-0.15976894	-0.008212276	-0.164875245	-0.023857842	-0.168348262	-0.039917375	-0.169209698	-0.056492805	-0.168242459	-0.073266585	-0.165410314	-0.089989887	-0.159645231	-0.106013753
HC-d5-04	Hakodate	Control	5day	HCd5	S5	S5	10.5845838	0	0.202946408	0.064421785	0.180327018	0.09286054	0.142364426	0.140195951	0.058128651	0.161001649	-0.121043954	0.106085173	-0.165452466	-0.106085173	-0.165452466	-0.161001649	-0.121043954	-0.140195951	0.058128651	-0.09286054	0.142364426	-0.064421785	0.180327018	0.091962935	0.109262004	-0.091962935	0.109262004	0.143213507	0.040187754	0.145918447	0.024291752	0.151154025	0.009405561	0.158381448	-0.004715741	0.163052653	-0.020511362	0.168137033	-0.036621158	0.171678212	-0.053311126	0.172053605	-0.070669654	0.172285468	-0.088142999	0.169097503	-0.10497191	-0.143213507	0.040187754	-0.145918447	0.024291752	-0.151154025	0.009405561	-0.158381448	-0.004715741	-0.163052653	-0.020511362	-0.168137033	-0.036621158	-0.171678212	-0.053311126	-0.172053605	-0.070669654	-0.172285468	-0.088142999	-0.169097503	-0.10497191
HC-d5-05	Hakodate	Control	5day	HCd5	S5	S5	10.58105396	0	0.197814073	0.06002766	0.178995897	0.090480381	0.138020336	0.135867104	0.059090807	0.158750094	-0.124584426	0.104632468	-0.170850217	-0.104632468	-0.170850217	-0.158750094	-0.124584426	-0.135867104	0.059090807	-0.090480381	0.138020336	-0.06002766	0.178995897	0.092540328	0.108486356	-0.092540328	0.108486356	0.142386029	0.042669981	0.146824378	0.02710047	0.153591277	0.012405462	0.161153794	-0.002243263	0.166136801	-0.018381102	0.171968901	-0.034393706	0.173897804	-0.051457793	0.173350407	-0.069462395	0.170537519	-0.087903285	0.165542585	-0.106400158	-0.142386029	0.042669981	-0.146824378	0.02710047	-0.153591277	0.012405462	-0.161153794	-0.002243263	-0.166136801	-0.018381102	-0.171968901	-0.034393706	-0.173897804	-0.051457793	-0.173350407	-0.069462395	-0.170537519	-0.087903285	-0.165542585	-0.106400158
HC-d5-06	Hakodate	Control	5day	HCd5	S5	S5	10.67735678	0	0.193714945	0.058558418	0.176821576	0.089740378	0.137188562	0.136819225	0.056869804	0.16196715	-0.119624885	0.119264909	-0.170011681	-0.119264909	-0.170011681	-0.16196715	-0.119624885	-0.136819225	0.056869804	-0.089740378	0.137188562	-0.058558418	0.176821576	0.090743539	0.1059633	-0.090743539	0.1059633	0.143559946	0.040389119	0.147232442	0.024971614	0.150712963	0.009896676	0.158364859	-0.003991983	0.166202158	-0.018410151	0.17312145	-0.033274616	0.175922726	-0.049637496	0.17643189	-0.066884136	0.174460804	-0.08464016	0.1700366	-0.102483015	-0.143559946	0.040389119	-0.147232442	0.024971614	-0.150712963	0.009896676	-0.158364859	-0.003991983	-0.166202158	-0.018410151	-0.17312145	-0.033274616	-0.175922726	-0.049637496	-0.17643189	-0.066884136	-0.174460804	-0.08464016	-0.1700366	-0.102483015
HC-d5-07	Hakodate	Control	5day	HCd5	S5	S5	10.75045436	0	0.20156119	0.064351156	0.179167935	0.096160172	0.140901304	0.144566234	0.054037398	0.153973422	-0.115306439	0.100786958	-0.157184813	-0.100786958	-0.157184813	-0.153973422	-0.115306439	-0.144566234	0.054037398	-0.096160172	0.140901304	-0.064351156	0.179167935	0.09985299	0.11088693	-0.09985299	0.11088693	0.14902599	0.036416016	0.150059075	0.020742899	0.153553353	0.005731519	0.160779416	-0.008202952	0.167631753	-0.022611593	0.173060331	-0.037301741	0.174436912	-0.053017819	0.173902074	-0.06917568	0.172021409	-0.085325782	0.164835969	-0.100537775	-0.14902599	0.036416016	-0.150059075	0.020742899	-0.153553353	0.005731519	-0.160779416	-0.008202952	-0.167631753	-0.022611593	-0.173060331	-0.037301741	-0.174436912	-0.053017819	-0.173902074	-0.06917568	-0.172021409	-0.085325782	-0.164835969	-0.100537775
HC-d5-08	Hakodate	Control	5day	HCd5	S5	S5	11.14694498	0	0.208107026	0.061160579	0.187504444	0.0970695	0.144298846	0.142023714	0.056318629	0.150137978	-0.118002217	0.104298158	-0.159276249	-0.104298158	-0.159276249	-0.150137978	-0.118002217	-0.142023714	0.056318629	-0.0970695	0.144298846	-0.061160579	0.187504444	0.097132715	0.112932117	-0.097132715	0.112932117	0.146714217	0.038040878	0.149434451	0.021507736	0.154733271	0.005942559	0.159192778	-0.009769682	0.165867588	-0.024643683	0.170055138	-0.040156818	0.172430034	-0.055755602	0.169570359	-0.071533805	0.165888319	-0.087833737	0.159655653	-0.103626928	-0.146714217	0.038040878	-0.149434451	0.021507736	-0.154733271	0.005942559	-0.159192778	-0.009769682	-0.165867588	-0.024643683	-0.170055138	-0.040156818	-0.172430034	-0.055755602	-0.169570359	-0.071533805	-0.165888319	-0.087833737	-0.159655653	-0.103626928
HC-d5-09	Hakodate	Control	5day	HCd5	S5	S5	11.42999949	0	0.198344713	0.058356028	0.180144311	0.089789414	0.141085708	0.141671468	0.055675586	0.154278211	-0.110993713	0.109151148	-0.154434837	-0.109151148	-0.154434837	-0.154278211	-0.110993713	-0.141671468	0.055675586	-0.089789414	0.141085708	-0.058356028	0.180144311	0.099631457	0.11035961	-0.099631457	0.11035961	0.144894306	0.037281158	0.149394323	0.021324491	0.156000849	0.006305795	0.162656158	-0.008812663	0.168844936	-0.024155683	0.173526714	-0.039640525	0.175010239	-0.05550269	0.174924245	-0.07120628	0.173019334	-0.086461292	0.166884879	-0.100141331	-0.144894306	0.037281158	-0.149394323	0.021324491	-0.156000849	0.006305795	-0.162656158	-0.008812663	-0.168844936	-0.024155683	-0.173526714	-0.039640525	-0.175010239	-0.05550269	-0.174924245	-0.07120628	-0.173019334	-0.086461292	-0.166884879	-0.100141331
HC-d5-10	Hakodate	Control	5day	HCd5	S5	S5	11.67222861	0	0.202961388	0.058258944	0.184124837	0.094233961	0.142083955	0.137048391	0.060817292	0.150967696	-0.121581347	0.103733372	-0.162897338	-0.103733372	-0.162897338	-0.150967696	-0.121581347	-0.137048391	0.060817292	-0.094233961	0.142083955	-0.058258944	0.184124837	0.094319535	0.115577544	-0.094319535	0.115577544	0.143051378	0.042854336	0.148461429	0.026308901	0.152646464	0.009443203	0.158040171	-0.007189645	0.165066606	-0.023294692	0.170792773	-0.039408103	0.172227853	-0.056492675	0.172062319	-0.07395389	0.169031748	-0.091046946	0.161253826	-0.106826125	-0.143051378	0.042854336	-0.148461429	0.026308901	-0.152646464	0.009443203	-0.158040171	-0.007189645	-0.165066606	-0.023294692	-0.170792773	-0.039408103	-0.172227853	-0.056492675	-0.172062319	-0.07395389	-0.169031748	-0.091046946	-0.161253826	-0.106826125
HC-d5-11	Hakodate	Control	5day	HCd5	S5	S5	11.80559653	0	0.206149203	0.062759354	0.189282404	0.100892591	0.14350564	0.140708658	0.057834473	0.150246739	-0.122140581	0.101013023	-0.158647741	-0.101013023	-0.158647741	-0.150246739	-0.122140581	-0.140708658	0.057834473	-0.100892591	0.14350564	-0.062759354	0.189282404	0.099266231	0.11124168	-0.099266231	0.11124168	0.145235645	0.040305266	0.151064306	0.024906693	0.156025825	0.009328284	0.16105434	-0.006289947	0.163526804	-0.022808841	0.166091096	-0.039647465	0.167924356	-0.056787288	0.167226317	-0.074138487	0.164774644	-0.091329644	0.159845004	-0.107689049	-0.145235645	0.040305266	-0.151064306	0.024906693	-0.156025825	0.009328284	-0.16105434	-0.006289947	-0.163526804	-0.022808841	-0.166091096	-0.039647465	-0.167924356	-0.056787288	-0.167226317	-0.074138487	-0.164774644	-0.091329644	-0.159845004	-0.107689049
HC-d5-12	Hakodate	Control	5day	HCd5	S5	S5	11.96729934	0	0.200335685	0.06280264	0.179370625	0.08881577	0.145085917	0.13986732	0.056353448	0.156214216	-0.124102938	0.104152585	-0.163634253	-0.104152585	-0.163634253	-0.156214216	-0.124102938	-0.13986732	0.056353448	-0.08881577	0.145085917	-0.06280264	0.179370625	0.098072694	0.112390394	-0.098072694	0.112390394	0.14618956	0.040076943	0.149105002	0.024913577	0.153677017	0.010009087	0.16091716	-0.004271326	0.166171886	-0.019839228	0.169926767	-0.036197745	0.171176458	-0.053438966	0.170731696	-0.071187654	0.167291314	-0.088987154	0.162009155	-0.106708569	-0.14618956	0.040076943	-0.149105002	0.024913577	-0.153677017	0.010009087	-0.16091716	-0.004271326	-0.166171886	-0.019839228	-0.169926767	-0.036197745	-0.171176458	-0.053438966	-0.170731696	-0.071187654	-0.167291314	-0.088987154	-0.162009155	-0.106708569
HC-d5-13	Hakodate	Control	5day	HCd5	S5	S5	11.19253631	0	0.206316479	0.060152478	0.191213504	0.094246829	0.144931211	0.142626697	0.054470519	0.155003976	-0.120899028	0.106661316	-0.15768474	-0.106661316	-0.15768474	-0.155003976	-0.120899028	-0.142626697	0.054470519	-0.094246829	0.144931211	-0.060152478	0.191213504	0.097862607	0.10810127	-0.097862607	0.10810127	0.145169941	0.037148143	0.149440086	0.021976892	0.155439379	0.007455818	0.160679807	-0.00744133	0.16542076	-0.022665583	0.167543644	-0.038599416	0.167586414	-0.055178475	0.168674445	-0.071999642	0.165995041	-0.088728998	0.161490964	-0.105258386	-0.145169941	0.037148143	-0.149440086	0.021976892	-0.155439379	0.007455818	-0.160679807	-0.00744133	-0.16542076	-0.022665583	-0.167543644	-0.038599416	-0.167586414	-0.055178475	-0.168674445	-0.071999642	-0.165995041	-0.088728998	-0.161490964	-0.105258386
HC-d5-14	Hakodate	Control	5day	HCd5	S5	S5	10.37842423	0	0.205315171	0.056136465	0.185025245	0.094828047	0.141570964	0.136409646	0.056554066	0.154610803	-0.119492912	0.1025496	-0.164922633	-0.1025496	-0.164922633	-0.154610803	-0.119492912	-0.136409646	0.056554066	-0.094828047	0.141570964	-0.056136465	0.185025245	0.096764816	0.110635744	-0.096764816	0.110635744	0.141882988	0.039080625	0.146695643	0.023523701	0.152139818	0.008378775	0.159375331	-0.005971034	0.164691588	-0.021768019	0.169729208	-0.037972417	0.173432877	-0.054509115	0.174902558	-0.0711606	0.172400342	-0.087776704	0.165264412	-0.103853271	-0.141882988	0.039080625	-0.146695643	0.023523701	-0.152139818	0.008378775	-0.159375331	-0.005971034	-0.164691588	-0.021768019	-0.169729208	-0.037972417	-0.173432877	-0.054509115	-0.174902558	-0.0711606	-0.172400342	-0.087776704	-0.165264412	-0.103853271
HC-d5-15	Hakodate	Control	5day	HCd5	S5	S5	11.97808807	0	0.20365264	0.055242939	0.191011597	0.093681805	0.14578291	0.138841635	0.062146346	0.148103595	-0.125190572	0.097789922	-0.174374895	-0.097789922	-0.174374895	-0.148103595	-0.125190572	-0.138841635	0.062146346	-0.093681805	0.14578291	-0.055242939	0.191011597	0.093740457	0.114032496	-0.093740457	0.114032496	0.142169018	0.043878044	0.146349837	0.027266207	0.151004815	0.010674405	0.157515658	-0.005441614	0.162663728	-0.022264088	0.167002159	-0.039427597	0.169744733	-0.056687739	0.170235505	-0.073785735	0.166500804	-0.091122362	0.158858877	-0.108323723	-0.142169018	0.043878044	-0.146349837	0.027266207	-0.151004815	0.010674405	-0.157515658	-0.005441614	-0.162663728	-0.022264088	-0.167002159	-0.039427597	-0.169744733	-0.056687739	-0.170235505	-0.073785735	-0.166500804	-0.091122362	-0.158858877	-0.108323723
HC-d5-16	Hakodate	Control	5day	HCd5	S5	S5	11.24471488	0	0.211787745	0.055288353	0.200199483	0.095342535	0.145958099	0.138105545	0.059539874	0.152391636	-0.126684521	0.10427439	-0.164942022	-0.10427439	-0.164942022	-0.152391636	-0.126684521	-0.138105545	0.059539874	-0.095342535	0.145958099	-0.055288353	0.200199483	0.095366774	0.114744278	-0.095366774	0.114744278	0.141382007	0.041255846	0.145560154	0.024986708	0.150830319	0.009044877	0.155139173	-0.007336628	0.1606789	-0.023638138	0.163672176	-0.040735427	0.16564902	-0.058250039	0.165899813	-0.075931899	0.163309307	-0.093503798	0.158653565	-0.110600566	-0.141382007	0.041255846	-0.145560154	0.024986708	-0.150830319	0.009044877	-0.155139173	-0.007336628	-0.1606789	-0.023638138	-0.163672176	-0.040735427	-0.16564902	-0.058250039	-0.165899813	-0.075931899	-0.163309307	-0.093503798	-0.158653565	-0.110600566
HC-d5-17	Hakodate	Control	5day	HCd5	S5	S5	11.8357424	0	0.205806065	0.056669706	0.189703777	0.093046116	0.142375772	0.137007928	0.056936921	0.154695487	-0.11992243	0.100593506	-0.163823002	-0.100593506	-0.163823002	-0.154695487	-0.11992243	-0.137007928	0.056936921	-0.093046116	0.142375772	-0.056669706	0.189703777	0.093901509	0.111893301	-0.093901509	0.111893301	0.142318115	0.039076405	0.147465066	0.02308307	0.154187303	0.007960732	0.159387289	-0.00772302	0.16413257	-0.023584582	0.169746942	-0.038901135	0.171588088	-0.05493797	0.171785409	-0.071545083	0.169404262	-0.088426482	0.165187749	-0.105069307	-0.142318115	0.039076405	-0.147465066	0.02308307	-0.154187303	0.007960732	-0.159387289	-0.00772302	-0.16413257	-0.023584582	-0.169746942	-0.038901135	-0.171588088	-0.05493797	-0.171785409	-0.071545083	-0.169404262	-0.088426482	-0.165187749	-0.105069307
HC-d5-18	Hakodate	Control	5day	HCd5	S5	S5	12.02461388	0	0.208895892	0.056622726	0.193058403	0.095737566	0.143144302	0.135700968	0.058238246	0.152331481	-0.122463679	0.100729906	-0.159053741	-0.100729906	-0.159053741	-0.152331481	-0.122463679	-0.135700968	0.058238246	-0.095737566	0.143144302	-0.056622726	0.193058403	0.094918821	0.11398945	-0.094918821	0.11398945	0.14139518	0.040284404	0.146344763	0.023949697	0.152118048	0.008127457	0.158687657	-0.007534931	0.162918489	-0.024241217	0.167936884	-0.040786877	0.170577403	-0.057765701	0.171541712	-0.074837789	0.1693465	-0.091492665	0.161772558	-0.107063303	-0.14139518	0.040284404	-0.146344763	0.023949697	-0.152118048	0.008127457	-0.158687657	-0.007534931	-0.162918489	-0.024241217	-0.167936884	-0.040786877	-0.170577403	-0.057765701	-0.171541712	-0.074837789	-0.1693465	-0.091492665	-0.161772558	-0.107063303
HC-d5-19	Hakodate	Control	5day	HCd5	S5	S5	10.83635578	0	0.200524241	0.053370487	0.185239856	0.08276932	0.15234857	0.137239247	0.059810146	0.151452177	-0.125680897	0.098472051	-0.164349852	-0.098472051	-0.164349852	-0.151452177	-0.125680897	-0.137239247	0.059810146	-0.08276932	0.15234857	-0.053370487	0.185239856	0.091878855	0.114544604	-0.091878855	0.114544604	0.144494853	0.041813579	0.150751505	0.025688698	0.156376514	0.009697276	0.161775233	-0.006233438	0.166335815	-0.022603702	0.169524734	-0.039372114	0.17026801	-0.056602524	0.168724227	-0.074023897	0.164886111	-0.091584244	0.159138681	-0.108954181	-0.144494853	0.041813579	-0.150751505	0.025688698	-0.156376514	0.009697276	-0.161775233	-0.006233438	-0.166335815	-0.022603702	-0.169524734	-0.039372114	-0.17026801	-0.056602524	-0.168724227	-0.074023897	-0.164886111	-0.091584244	-0.159138681	-0.108954181
HC-d5-20	Hakodate	Control	5day	HCd5	S5	S5	11.1216595	0	0.208289398	0.05668593	0.194759553	0.093631725	0.147419184	0.137627876	0.060023559	0.148147059	-0.12640648	0.103718641	-0.164577468	-0.103718641	-0.164577468	-0.148147059	-0.12640648	-0.137627876	0.060023559	-0.093631725	0.147419184	-0.05668593	0.194759553	0.094532523	0.111493261	-0.094532523	0.111493261	0.143047315	0.042202331	0.148374827	0.02611947	0.154572647	0.010411936	0.160299172	-0.005526588	0.163951805	-0.022421888	0.166755049	-0.039798167	0.166912883	-0.057705238	0.165783357	-0.075741104	0.161035173	-0.093400772	0.156592592	-0.110996288	-0.143047315	0.042202331	-0.148374827	0.02611947	-0.154572647	0.010411936	-0.160299172	-0.005526588	-0.163951805	-0.022421888	-0.166755049	-0.039798167	-0.166912883	-0.057705238	-0.165783357	-0.075741104	-0.161035173	-0.093400772	-0.156592592	-0.110996288
TC-d14-01	Teshio	Control	14day	TCd14	W14	W14	13.637478	0	0.210422473	0.060502084	0.191387824	0.09784579	0.144535279	0.134271424	0.065702649	0.153758667	-0.133004453	0.100159763	-0.16003191	-0.100159763	-0.16003191	-0.153758667	-0.133004453	-0.134271424	0.065702649	-0.09784579	0.144535279	-0.060502084	0.191387824	0.103107982	0.1136805	-0.103107982	0.1136805	0.139875827	0.048459456	0.146235536	0.032401765	0.14993587	0.015113585	0.154561906	-0.002689078	0.158082822	-0.021525223	0.161465952	-0.040891415	0.163805615	-0.060614276	0.165053195	-0.080397907	0.163395465	-0.09968207	0.159783179	-0.117655964	-0.139875827	0.048459456	-0.146235536	0.032401765	-0.14993587	0.015113585	-0.154561906	-0.002689078	-0.158082822	-0.021525223	-0.161465952	-0.040891415	-0.163805615	-0.060614276	-0.165053195	-0.080397907	-0.163395465	-0.09968207	-0.159783179	-0.117655964
TC-d14-02	Teshio	Control	14day	TCd14	W14	W14	12.86534439	0	0.213112764	0.05536579	0.197606258	0.087390555	0.159054407	0.129097028	0.065752173	0.152422304	-0.135069431	0.106162511	-0.163566998	-0.106162511	-0.163566998	-0.152422304	-0.135069431	-0.129097028	0.065752173	-0.087390555	0.159054407	-0.05536579	0.197606258	0.0993001	0.11902924	-0.0993001	0.11902924	0.135859015	0.047488453	0.141395537	0.030237206	0.14576513	0.012326222	0.151303903	-0.005589058	0.156959824	-0.023928243	0.160467715	-0.043031327	0.162202656	-0.062707422	0.162704438	-0.082542369	0.161882523	-0.101843031	0.158765228	-0.119772462	-0.135859015	0.047488453	-0.141395537	0.030237206	-0.14576513	0.012326222	-0.151303903	-0.005589058	-0.156959824	-0.023928243	-0.160467715	-0.043031327	-0.162202656	-0.062707422	-0.162704438	-0.082542369	-0.161882523	-0.101843031	-0.158765228	-0.119772462
TC-d14-03	Teshio	Control	14day	TCd14	W14	W14	14.06483425	0	0.216371905	0.056477443	0.200466977	0.093692645	0.150465059	0.129891388	0.071646195	0.143264002	-0.138311454	0.101036965	-0.164071891	-0.101036965	-0.164071891	-0.143264002	-0.138311454	-0.129891388	0.071646195	-0.093692645	0.150465059	-0.056477443	0.200466977	0.098622836	0.118269103	-0.098622836	0.118269103	0.136934786	0.053839789	0.142822776	0.036130446	0.146941176	0.01711951	0.151967536	-0.002365374	0.155782135	-0.022948715	0.159124062	-0.044109788	0.161221924	-0.065536268	0.161010299	-0.086843466	0.159453238	-0.107119189	0.153791462	-0.124816886	-0.136934786	0.053839789	-0.142822776	0.036130446	-0.146941176	0.01711951	-0.151967536	-0.002365374	-0.155782135	-0.022948715	-0.159124062	-0.044109788	-0.161221924	-0.065536268	-0.161010299	-0.086843466	-0.159453238	-0.107119189	-0.153791462	-0.124816886
TC-d14-04	Teshio	Control	14day	TCd14	W14	W14	13.47053384	0	0.208545568	0.062493315	0.189747758	0.089982981	0.154802687	0.136208546	0.070682603	0.143721942	-0.135550445	0.095141482	-0.155532692	-0.095141482	-0.155532692	-0.143721942	-0.135550445	-0.136208546	0.070682603	-0.089982981	0.154802687	-0.062493315	0.189747758	0.102143996	0.119624622	-0.102143996	0.119624622	0.141275269	0.051865239	0.146314561	0.033886722	0.150872121	0.015285574	0.155701089	-0.003758398	0.159543982	-0.023648539	0.161787379	-0.044192839	0.162794558	-0.064962458	0.162111331	-0.085549571	0.160501277	-0.105038428	0.153809564	-0.121934616	-0.141275269	0.051865239	-0.146314561	0.033886722	-0.150872121	0.015285574	-0.155701089	-0.003758398	-0.159543982	-0.023648539	-0.161787379	-0.044192839	-0.162794558	-0.064962458	-0.162111331	-0.085549571	-0.160501277	-0.105038428	-0.153809564	-0.121934616
TC-d14-05	Teshio	Control	14day	TCd14	W14	W14	13.51183699	0	0.204012693	0.062708779	0.187605262	0.093223309	0.15179743	0.133493804	0.067585093	0.150520698	-0.133288294	0.102155443	-0.154883063	-0.102155443	-0.154883063	-0.150520698	-0.133288294	-0.133493804	0.067585093	-0.093223309	0.15179743	-0.062708779	0.187605262	0.102066689	0.118284815	-0.102066689	0.118284815	0.139342667	0.049456757	0.145928787	0.03276695	0.149641792	0.014812671	0.154381285	-0.003657928	0.158706907	-0.022917249	0.162531606	-0.042683665	0.164735	-0.062839128	0.165998336	-0.082792598	0.163727915	-0.101927035	0.159146228	-0.119326367	-0.139342667	0.049456757	-0.145928787	0.03276695	-0.149641792	0.014812671	-0.154381285	-0.003657928	-0.158706907	-0.022917249	-0.162531606	-0.042683665	-0.164735	-0.062839128	-0.165998336	-0.082792598	-0.163727915	-0.101927035	-0.159146228	-0.119326367
TC-d14-06	Teshio	Control	14day	TCd14	W14	W14	14.59672543	0	0.207892165	0.064398999	0.183566258	0.098275938	0.144922448	0.134538059	0.069056484	0.153612779	-0.132743328	0.104003637	-0.151359631	-0.104003637	-0.151359631	-0.153612779	-0.132743328	-0.134538059	0.069056484	-0.098275938	0.144922448	-0.064398999	0.183566258	0.101612158	0.113428071	-0.101612158	0.113428071	0.140400115	0.05175708	0.144745699	0.03436299	0.149514778	0.016287336	0.154002671	-0.00258899	0.159027318	-0.022090249	0.162794754	-0.042227474	0.165829921	-0.062534431	0.167016416	-0.082710826	0.165898099	-0.101937461	0.161332955	-0.11913436	-0.140400115	0.05175708	-0.144745699	0.03436299	-0.149514778	0.016287336	-0.154002671	-0.00258899	-0.159027318	-0.022090249	-0.162794754	-0.042227474	-0.165829921	-0.062534431	-0.167016416	-0.082710826	-0.165898099	-0.101937461	-0.161332955	-0.11913436
TC-d14-07	Teshio	Control	14day	TCd14	W14	W14	11.91089966	0	0.214790419	0.061420957	0.195400013	0.090614012	0.162605985	0.135702685	0.06614896	0.146820474	-0.131857718	0.100031108	-0.158088915	-0.100031108	-0.158088915	-0.146820474	-0.131857718	-0.135702685	0.06614896	-0.090614012	0.162605985	-0.061420957	0.195400013	0.104802416	0.120646462	-0.104802416	0.120646462	0.140406985	0.0467458	0.144943441	0.028878383	0.149212598	0.010874787	0.152725968	-0.007465314	0.155718029	-0.026345705	0.158748323	-0.045456608	0.160300886	-0.064735034	0.160190623	-0.083917755	0.159781617	-0.102249541	0.155825068	-0.11857901	-0.140406985	0.0467458	-0.144943441	0.028878383	-0.149212598	0.010874787	-0.152725968	-0.007465314	-0.155718029	-0.026345705	-0.158748323	-0.045456608	-0.160300886	-0.064735034	-0.160190623	-0.083917755	-0.159781617	-0.102249541	-0.155825068	-0.11857901
TC-d14-08	Teshio	Control	14day	TCd14	W14	W14	14.48781178	0	0.211774097	0.054949617	0.197754095	0.092475347	0.151031252	0.134396736	0.068187986	0.145971742	-0.134949902	0.098842292	-0.164418898	-0.098842292	-0.164418898	-0.145971742	-0.134949902	-0.134396736	0.068187986	-0.092475347	0.151031252	-0.054949617	0.197754095	0.102570366	0.120696336	-0.102570366	0.120696336	0.138972685	0.049452645	0.143547676	0.031849993	0.148662077	0.014067718	0.153610678	-0.004159051	0.157226255	-0.023349663	0.160226021	-0.043070805	0.162301035	-0.063092408	0.162306228	-0.08312642	0.160195217	-0.102510521	0.155306703	-0.120249403	-0.138972685	0.049452645	-0.143547676	0.031849993	-0.148662077	0.014067718	-0.153610678	-0.004159051	-0.157226255	-0.023349663	-0.160226021	-0.043070805	-0.162301035	-0.063092408	-0.162306228	-0.08312642	-0.160195217	-0.102510521	-0.155306703	-0.120249403
TC-d14-09	Teshio	Control	14day	TCd14	W14	W14	13.85276723	0	0.217157801	0.055365297	0.198033486	0.093089157	0.157861045	0.131385535	0.073374102	0.14382763	-0.142735962	0.097728488	-0.155453982	-0.097728488	-0.155453982	-0.14382763	-0.142735962	-0.131385535	0.073374102	-0.093089157	0.157861045	-0.055365297	0.198033486	0.100989432	0.124694539	-0.100989432	0.124694539	0.136953423	0.054186015	0.142626663	0.035773523	0.147604958	0.016525597	0.151804473	-0.003594329	0.155008453	-0.024676805	0.157654198	-0.046312171	0.159535938	-0.068113884	0.158575431	-0.08969178	0.155896277	-0.110178662	0.150647199	-0.128269632	-0.136953423	0.054186015	-0.142626663	0.035773523	-0.147604958	0.016525597	-0.151804473	-0.003594329	-0.155008453	-0.024676805	-0.157654198	-0.046312171	-0.159535938	-0.068113884	-0.158575431	-0.08969178	-0.155896277	-0.110178662	-0.150647199	-0.128269632
